reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
27,2020-02-27,0,,2014.00,,,,1046.00,968.00,,,,359.00,,,145.00,214.00
27,2020-02-27,A,,420.00,,,,,,,,,109.00,,,,
27,2020-02-27,B,,664.00,,,,,,,,,128.00,,,,
27,2020-02-27,C,,377.00,,,,,,,,,60.00,,,,
27,2020-02-27,D,,207.00,,,,,,,,,23.00,,,,
27,2020-02-27,E,,346.00,,,,,,,,,38.00,,,,
28,2020-02-27,0,,2144.00,,,,1037.00,1105.00,,,,605.00,,,252.00,352.00
28,2020-02-27,A,,434.00,,,,,,,,,145.00,,,,
28,2020-02-27,B,,758.00,,,,,,,,,294.00,,,,
28,2020-02-27,C,,403.00,,,,,,,,,98.00,,,,
28,2020-02-27,D,,209.00,,,,,,,,,18.00,,,,
28,2020-02-27,E,,340.00,,,,,,,,,50.00,,,,
32,2020-02-27,0,1.00,3191.00,,,1.00,1602.00,1588.00,,,,1219.00,,,543.00,676.00
32,2020-02-27,A,,782.00,,,,,,,,,350.00,,,,
32,2020-02-27,B,,1107.00,,,,,,,,,602.00,,,,
32,2020-02-27,C,,613.00,,,,,,,,,171.00,,,,
32,2020-02-27,D,1.00,239.00,,,,,,,,,46.00,,,,
32,2020-02-27,E,,450.00,,,,,,,,,45.00,,,,
44,2020-02-27,0,,3262.00,,,,1654.00,1607.00,,,,690.00,,,275.00,414.00
44,2020-02-27,A,,704.00,,,,,,,,,198.00,,,,
44,2020-02-27,B,,1089.00,,,,,,,,,301.00,,,,
44,2020-02-27,C,,592.00,,,,,,,,,101.00,,,,
44,2020-02-27,D,,296.00,,,,,,,,,25.00,,,,
44,2020-02-27,E,,581.00,,,,,,,,,65.00,,,,
52,2020-02-27,0,6.00,1652.00,,3.00,3.00,845.00,807.00,,,,576.00,,,210.00,359.00
52,2020-02-27,A,,353.00,,,,,,,,,132.00,,,,
52,2020-02-27,B,5.00,538.00,,,,,,,,,245.00,,,,
52,2020-02-27,C,1.00,314.00,,,,,,,,,100.00,,,,
52,2020-02-27,D,,143.00,,,,,,,,,26.00,,,,
52,2020-02-27,E,,304.00,,,,,,,,,69.00,,,,
53,2020-02-27,0,,1867.00,,,,958.00,909.00,,,,485.00,,,190.00,295.00
53,2020-02-27,A,,348.00,,,,,,,,,114.00,,,,
53,2020-02-27,B,,601.00,,,,,,,,,203.00,,,,
53,2020-02-27,C,,353.00,,,,,,,,,76.00,,,,
53,2020-02-27,D,,191.00,,,,,,,,,34.00,,,,
53,2020-02-27,E,,374.00,,,,,,,,,58.00,,,,
75,2020-02-27,0,8.00,3785.00,1.00,4.00,4.00,1921.00,1864.00,1.00,,,1516.00,,,639.00,877.00
75,2020-02-27,A,1.00,626.00,,,,,,,,,381.00,,,,
75,2020-02-27,B,4.00,1268.00,,,,,,,,,657.00,,,,
75,2020-02-27,C,2.00,747.00,,,,,,,,,242.00,,,,
75,2020-02-27,D,,377.00,,,,,,,,,82.00,,,,
75,2020-02-27,E,1.00,767.00,1.00,,,,,,,,154.00,,,,
76,2020-02-27,0,1.00,4098.00,,1.00,,2054.00,2042.00,,,,464.00,,,164.00,300.00
76,2020-02-27,A,,908.00,,,,,,,,,146.00,,,,
76,2020-02-27,B,1.00,1482.00,,,,,,,,,202.00,,,,
76,2020-02-27,C,,767.00,,,,,,,,,67.00,,,,
76,2020-02-27,D,,340.00,,,,,,,,,15.00,,,,
76,2020-02-27,E,,601.00,,,,,,,,,34.00,,,,
84,2020-02-27,0,,5292.00,,,,2725.00,2567.00,,,,1248.00,,,571.00,670.00
84,2020-02-27,A,,1220.00,,,,,,,,,350.00,,,,
84,2020-02-27,B,,1967.00,,,,,,,,,550.00,,,,
84,2020-02-27,C,,966.00,,,,,,,,,169.00,,,,
84,2020-02-27,D,,401.00,,,,,,,,,57.00,,,,
84,2020-02-27,E,,737.00,,,,,,,,,122.00,,,,
93,2020-02-27,0,1.00,3780.00,,1.00,,1974.00,1806.00,,,,916.00,,,370.00,546.00
93,2020-02-27,A,,755.00,,,,,,,,,270.00,,,,
93,2020-02-27,B,,1236.00,,,,,,,,,345.00,,,,
93,2020-02-27,C,1.00,770.00,,,,,,,,,160.00,,,,
93,2020-02-27,D,,333.00,,,,,,,,,50.00,,,,
93,2020-02-27,E,,686.00,,,,,,,,,84.00,,,,
94,2020-02-27,0,,202.00,,,,112.00,90.00,,,,58.00,,,13.00,39.00
94,2020-02-27,A,,36.00,,,,,,,,,14.00,,,,
94,2020-02-27,B,,70.00,,,,,,,,,25.00,,,,
94,2020-02-27,C,,49.00,,,,,,,,,7.00,,,,
94,2020-02-27,D,,19.00,,,,,,,,,4.00,,,,
94,2020-02-27,E,,28.00,,,,,,,,,6.00,,,,
01,2020-02-28,0,,263.00,,,,117.00,146.00,,,,,,,,
01,2020-02-28,A,,68.00,,,,,,,,,,,,,
01,2020-02-28,B,,89.00,,,,,,,,,,,,,
01,2020-02-28,C,,43.00,,,,,,,,,,,,,
01,2020-02-28,D,,20.00,,,,,,,,,,,,,
01,2020-02-28,E,,43.00,,,,,,,,,,,,,
02,2020-02-28,0,,,,,,,,,,,112.00,,,48.00,64.00
02,2020-02-28,A,,,,,,,,,,,24.00,,,,
02,2020-02-28,B,,,,,,,,,,,38.00,,,,
02,2020-02-28,C,,,,,,,,,,,20.00,,,,
02,2020-02-28,D,,,,,,,,,,,9.00,,,,
02,2020-02-28,E,,,,,,,,,,,21.00,,,,
03,2020-02-28,0,,261.00,,,,133.00,128.00,,,,,,,,
03,2020-02-28,A,,59.00,,,,,,,,,,,,,
03,2020-02-28,B,,126.00,,,,,,,,,,,,,
03,2020-02-28,C,,55.00,,,,,,,,,,,,,
03,2020-02-28,D,,8.00,,,,,,,,,,,,,
03,2020-02-28,E,,13.00,,,,,,,,,,,,,
04,2020-02-28,0,,521.00,,,,245.00,276.00,,,,,,,,
04,2020-02-28,A,,158.00,,,,,,,,,,,,,
04,2020-02-28,B,,157.00,,,,,,,,,,,,,
04,2020-02-28,C,,117.00,,,,,,,,,,,,,
04,2020-02-28,D,,42.00,,,,,,,,,,,,,
04,2020-02-28,E,,47.00,,,,,,,,,,,,,
06,2020-02-28,0,,119.00,,,,66.00,53.00,,,,,,,,
06,2020-02-28,A,,53.00,,,,,,,,,,,,,
06,2020-02-28,B,,45.00,,,,,,,,,,,,,
06,2020-02-28,C,,14.00,,,,,,,,,,,,,
06,2020-02-28,D,,5.00,,,,,,,,,,,,,
06,2020-02-28,E,,2.00,,,,,,,,,,,,,
07,2020-02-28,0,,15.00,,,,10.00,5.00,,,,,,,,
07,2020-02-28,A,,,,,,,,,,,,,,,
07,2020-02-28,B,,9.00,,,,,,,,,,,,,
07,2020-02-28,C,,5.00,,,,,,,,,,,,,
07,2020-02-28,D,,1.00,,,,,,,,,,,,,
07,2020-02-28,E,,,,,,,,,,,,,,,
08,2020-02-28,0,,28.00,,,,14.00,14.00,,,,,,,,
08,2020-02-28,A,,5.00,,,,,,,,,,,,,
08,2020-02-28,B,,8.00,,,,,,,,,,,,,
08,2020-02-28,C,,11.00,,,,,,,,,,,,,
08,2020-02-28,D,,4.00,,,,,,,,,,,,,
08,2020-02-28,E,,,,,,,,,,,,,,,
11,2020-02-28,0,,7451.00,,,,3830.00,3620.00,,,,1749.00,,,739.00,1003.00
11,2020-02-28,A,,1758.00,,,,,,,,,525.00,,,,
11,2020-02-28,B,,3059.00,,,,,,,,,729.00,,,,
11,2020-02-28,C,,1350.00,,,,,,,,,269.00,,,,
11,2020-02-28,D,,496.00,,,,,,,,,84.00,,,,
11,2020-02-28,E,,788.00,,,,,,,,,118.00,,,,
24,2020-02-28,0,,1515.00,,,,775.00,739.00,,,,464.00,,,202.00,262.00
24,2020-02-28,A,,280.00,,,,,,,,,101.00,,,,
24,2020-02-28,B,,498.00,,,,,,,,,250.00,,,,
24,2020-02-28,C,,294.00,,,,,,,,,69.00,,,,
24,2020-02-28,D,,173.00,,,,,,,,,17.00,,,,
24,2020-02-28,E,,270.00,,,,,,,,,27.00,,,,
27,2020-02-28,0,,2142.00,,,,1117.00,1025.00,,,,354.00,,,154.00,199.00
27,2020-02-28,A,,417.00,,,,,,,,,116.00,,,,
27,2020-02-28,B,,705.00,,,,,,,,,139.00,,,,
27,2020-02-28,C,,428.00,,,,,,,,,48.00,,,,
27,2020-02-28,D,,225.00,,,,,,,,,19.00,,,,
27,2020-02-28,E,,367.00,,,,,,,,,31.00,,,,
28,2020-02-28,0,1.00,1985.00,1.00,1.00,,979.00,1005.00,1.00,,,587.00,,,266.00,321.00
28,2020-02-28,A,,386.00,,,,,,,,,171.00,,,,
28,2020-02-28,B,,699.00,,,,,,,,,265.00,,,,
28,2020-02-28,C,1.00,385.00,1.00,,,,,,,,91.00,,,,
28,2020-02-28,D,,179.00,,,,,,,,,29.00,,,,
28,2020-02-28,E,,336.00,,,,,,,,,31.00,,,,
32,2020-02-28,0,,3223.00,,,,1593.00,1630.00,,,,1272.00,,,546.00,726.00
32,2020-02-28,A,,767.00,,,,,,,,,372.00,,,,
32,2020-02-28,B,,1142.00,,,,,,,,,594.00,,,,
32,2020-02-28,C,,572.00,,,,,,,,,178.00,,,,
32,2020-02-28,D,,290.00,,,,,,,,,50.00,,,,
32,2020-02-28,E,,451.00,,,,,,,,,62.00,,,,
44,2020-02-28,0,4.00,3394.00,,2.00,2.00,1676.00,1718.00,,,,685.00,,,294.00,388.00
44,2020-02-28,A,2.00,718.00,,,,,,,,,208.00,,,,
44,2020-02-28,B,1.00,1074.00,,,,,,,,,287.00,,,,
44,2020-02-28,C,,662.00,,,,,,,,,92.00,,,,
44,2020-02-28,D,1.00,323.00,,,,,,,,,33.00,,,,
44,2020-02-28,E,,617.00,,,,,,,,,59.00,,,,
52,2020-02-28,0,15.00,1668.00,,10.00,5.00,858.00,809.00,,,,531.00,,,229.00,297.00
52,2020-02-28,A,2.00,341.00,,,,,,,,,138.00,,,,
52,2020-02-28,B,8.00,559.00,,,,,,,,,214.00,,,,
52,2020-02-28,C,5.00,320.00,,,,,,,,,83.00,,,,
52,2020-02-28,D,,173.00,,,,,,,,,25.00,,,,
52,2020-02-28,E,,275.00,,,,,,,,,70.00,,,,
53,2020-02-28,0,,1717.00,,,,887.00,830.00,,,,505.00,,,221.00,284.00
53,2020-02-28,A,,335.00,,,,,,,,,120.00,,,,
53,2020-02-28,B,,562.00,,,,,,,,,220.00,,,,
53,2020-02-28,C,,319.00,,,,,,,,,86.00,,,,
53,2020-02-28,D,,174.00,,,,,,,,,28.00,,,,
53,2020-02-28,E,,327.00,,,,,,,,,51.00,,,,
75,2020-02-28,0,5.00,3727.00,,3.00,2.00,1922.00,1805.00,,,,1606.00,,,696.00,910.00
75,2020-02-28,A,1.00,600.00,,,,,,,,,470.00,,,,
75,2020-02-28,B,2.00,1247.00,,,,,,,,,674.00,,,,
75,2020-02-28,C,2.00,759.00,,,,,,,,,249.00,,,,
75,2020-02-28,D,,384.00,,,,,,,,,67.00,,,,
75,2020-02-28,E,,737.00,,,,,,,,,142.00,,,,
76,2020-02-28,0,1.00,4202.00,,1.00,,2112.00,2090.00,,,,519.00,,,215.00,304.00
76,2020-02-28,A,,862.00,,,,,,,,,177.00,,,,
76,2020-02-28,B,,1375.00,,,,,,,,,228.00,,,,
76,2020-02-28,C,1.00,852.00,,,,,,,,,61.00,,,,
76,2020-02-28,D,,430.00,,,,,,,,,17.00,,,,
76,2020-02-28,E,,683.00,,,,,,,,,35.00,,,,
84,2020-02-28,0,1.00,5601.00,1.00,1.00,,2854.00,2747.00,1.00,,,1099.00,,,492.00,600.00
84,2020-02-28,A,,1348.00,,,,,,,,,325.00,,,,
84,2020-02-28,B,1.00,2017.00,1.00,,,,,,,,428.00,,,,
84,2020-02-28,C,,1047.00,,,,,,,,,168.00,,,,
84,2020-02-28,D,,415.00,,,,,,,,,56.00,,,,
84,2020-02-28,E,,774.00,,,,,,,,,120.00,,,,
93,2020-02-28,0,4.00,3805.00,4.00,1.00,3.00,1910.00,1894.00,1.00,3.00,,900.00,,,357.00,543.00
93,2020-02-28,A,,844.00,,,,,,,,,247.00,,,,
93,2020-02-28,B,3.00,1210.00,3.00,,,,,,,,331.00,,,,
93,2020-02-28,C,,743.00,,,,,,,,,147.00,,,,
93,2020-02-28,D,1.00,382.00,1.00,,,,,,,,67.00,,,,
93,2020-02-28,E,,626.00,,,,,,,,,108.00,,,,
94,2020-02-28,0,,236.00,,,,114.00,122.00,,,,28.00,,,6.00,22.00
94,2020-02-28,A,,30.00,,,,,,,,,7.00,,,,
94,2020-02-28,B,,75.00,,,,,,,,,7.00,,,,
94,2020-02-28,C,,64.00,,,,,,,,,5.00,,,,
94,2020-02-28,D,,16.00,,,,,,,,,4.00,,,,
94,2020-02-28,E,,51.00,,,,,,,,,2.00,,,,
01,2020-02-29,0,,237.00,,,,105.00,132.00,,,,,,,,
01,2020-02-29,A,,57.00,,,,,,,,,,,,,
01,2020-02-29,B,,77.00,,,,,,,,,,,,,
01,2020-02-29,C,,56.00,,,,,,,,,,,,,
01,2020-02-29,D,,22.00,,,,,,,,,,,,,
01,2020-02-29,E,,25.00,,,,,,,,,,,,,
02,2020-02-29,0,,,,,,,,,,,144.00,,,66.00,78.00
02,2020-02-29,A,,,,,,,,,,,25.00,,,,
02,2020-02-29,B,,,,,,,,,,,65.00,,,,
02,2020-02-29,C,,,,,,,,,,,28.00,,,,
02,2020-02-29,D,,,,,,,,,,,11.00,,,,
02,2020-02-29,E,,,,,,,,,,,15.00,,,,
03,2020-02-29,0,,294.00,,,,151.00,143.00,,,,,,,,
03,2020-02-29,A,,87.00,,,,,,,,,,,,,
03,2020-02-29,B,,136.00,,,,,,,,,,,,,
03,2020-02-29,C,,52.00,,,,,,,,,,,,,
03,2020-02-29,D,,12.00,,,,,,,,,,,,,
03,2020-02-29,E,,7.00,,,,,,,,,,,,,
04,2020-02-29,0,,554.00,,,,305.00,248.00,,,,,,,,
04,2020-02-29,A,,132.00,,,,,,,,,,,,,
04,2020-02-29,B,,181.00,,,,,,,,,,,,,
04,2020-02-29,C,,139.00,,,,,,,,,,,,,
04,2020-02-29,D,,50.00,,,,,,,,,,,,,
04,2020-02-29,E,,52.00,,,,,,,,,,,,,
06,2020-02-29,0,,145.00,,,,87.00,58.00,,,,,,,,
06,2020-02-29,A,,61.00,,,,,,,,,,,,,
06,2020-02-29,B,,58.00,,,,,,,,,,,,,
06,2020-02-29,C,,17.00,,,,,,,,,,,,,
06,2020-02-29,D,,4.00,,,,,,,,,,,,,
06,2020-02-29,E,,5.00,,,,,,,,,,,,,
07,2020-02-29,0,,15.00,,,,9.00,6.00,,,,,,,,
07,2020-02-29,A,,3.00,,,,,,,,,,,,,
07,2020-02-29,B,,9.00,,,,,,,,,,,,,
07,2020-02-29,C,,2.00,,,,,,,,,,,,,
07,2020-02-29,D,,,,,,,,,,,,,,,
07,2020-02-29,E,,1.00,,,,,,,,,,,,,
08,2020-02-29,0,,20.00,,,,9.00,11.00,,,,,,,,
08,2020-02-29,A,,3.00,,,,,,,,,,,,,
08,2020-02-29,B,,10.00,,,,,,,,,,,,,
08,2020-02-29,C,,4.00,,,,,,,,,,,,,
08,2020-02-29,D,,2.00,,,,,,,,,,,,,
08,2020-02-29,E,,1.00,,,,,,,,,,,,,
11,2020-02-29,0,2.00,7162.00,1.00,1.00,1.00,3705.00,3455.00,1.00,,,2234.00,,,1021.00,1207.00
11,2020-02-29,A,,1751.00,,,,,,,,,789.00,,,,
11,2020-02-29,B,1.00,2969.00,,,,,,,,,864.00,,,,
11,2020-02-29,C,,1298.00,,,,,,,,,323.00,,,,
11,2020-02-29,D,1.00,434.00,1.00,,,,,,,,101.00,,,,
11,2020-02-29,E,,710.00,,,,,,,,,144.00,,,,
24,2020-02-29,0,,1404.00,,,,682.00,722.00,,,,567.00,,,236.00,331.00
24,2020-02-29,A,,288.00,,,,,,,,,147.00,,,,
24,2020-02-29,B,,473.00,,,,,,,,,250.00,,,,
24,2020-02-29,C,,251.00,,,,,,,,,97.00,,,,
24,2020-02-29,D,,123.00,,,,,,,,,21.00,,,,
24,2020-02-29,E,,268.00,,,,,,,,,51.00,,,,
27,2020-02-29,0,,1992.00,,,,1059.00,933.00,,,,523.00,,,215.00,305.00
27,2020-02-29,A,,394.00,,,,,,,,,167.00,,,,
27,2020-02-29,B,,698.00,,,,,,,,,201.00,,,,
27,2020-02-29,C,,391.00,,,,,,,,,83.00,,,,
27,2020-02-29,D,,183.00,,,,,,,,,19.00,,,,
27,2020-02-29,E,,326.00,,,,,,,,,45.00,,,,
28,2020-02-29,0,,1939.00,,,,956.00,982.00,,,,788.00,,,344.00,444.00
28,2020-02-29,A,,431.00,,,,,,,,,249.00,,,,
28,2020-02-29,B,,702.00,,,,,,,,,344.00,,,,
28,2020-02-29,C,,363.00,,,,,,,,,113.00,,,,
28,2020-02-29,D,,144.00,,,,,,,,,25.00,,,,
28,2020-02-29,E,,298.00,,,,,,,,,57.00,,,,
32,2020-02-29,0,1.00,3192.00,,1.00,,1587.00,1604.00,,,,1517.00,,,634.00,883.00
32,2020-02-29,A,,788.00,,,,,,,,,513.00,,,,
32,2020-02-29,B,1.00,1138.00,,,,,,,,,673.00,,,,
32,2020-02-29,C,,580.00,,,,,,,,,199.00,,,,
32,2020-02-29,D,,265.00,,,,,,,,,55.00,,,,
32,2020-02-29,E,,420.00,,,,,,,,,66.00,,,,
44,2020-02-29,0,3.00,3459.00,1.00,3.00,,1744.00,1713.00,1.00,,,1209.00,,,529.00,677.00
44,2020-02-29,A,3.00,773.00,1.00,,,,,,,,400.00,,,,
44,2020-02-29,B,,1178.00,,,,,,,,,477.00,,,,
44,2020-02-29,C,,649.00,,,,,,,,,164.00,,,,
44,2020-02-29,D,,301.00,,,,,,,,,55.00,,,,
44,2020-02-29,E,,558.00,,,,,,,,,111.00,,,,
52,2020-02-29,0,13.00,1575.00,,6.00,7.00,814.00,761.00,,,,702.00,,,324.00,378.00
52,2020-02-29,A,1.00,314.00,,,,,,,,,223.00,,,,
52,2020-02-29,B,7.00,543.00,,,,,,,,,241.00,,,,
52,2020-02-29,C,5.00,288.00,,,,,,,,,105.00,,,,
52,2020-02-29,D,,154.00,,,,,,,,,50.00,,,,
52,2020-02-29,E,,276.00,,,,,,,,,80.00,,,,
53,2020-02-29,0,,1741.00,,,,912.00,829.00,,,,657.00,,,278.00,379.00
53,2020-02-29,A,,347.00,,,,,,,,,181.00,,,,
53,2020-02-29,B,,580.00,,,,,,,,,239.00,,,,
53,2020-02-29,C,,339.00,,,,,,,,,101.00,,,,
53,2020-02-29,D,,167.00,,,,,,,,,45.00,,,,
53,2020-02-29,E,,308.00,,,,,,,,,91.00,,,,
75,2020-02-29,0,6.00,3588.00,,3.00,3.00,1843.00,1745.00,,,,1925.00,,,810.00,1115.00
75,2020-02-29,A,3.00,660.00,,,,,,,,,584.00,,,,
75,2020-02-29,B,3.00,1206.00,,,,,,,,,772.00,,,,
75,2020-02-29,C,,719.00,,,,,,,,,271.00,,,,
75,2020-02-29,D,,326.00,,,,,,,,,97.00,,,,
75,2020-02-29,E,,677.00,,,,,,,,,201.00,,,,
76,2020-02-29,0,1.00,4280.00,1.00,1.00,,2221.00,2059.00,1.00,,,665.00,,,285.00,380.00
76,2020-02-29,A,,972.00,,,,,,,,,245.00,,,,
76,2020-02-29,B,,1538.00,,,,,,,,,248.00,,,,
76,2020-02-29,C,,760.00,,,,,,,,,92.00,,,,
76,2020-02-29,D,,386.00,,,,,,,,,28.00,,,,
76,2020-02-29,E,1.00,624.00,1.00,,,,,,,,52.00,,,,
84,2020-02-29,0,,5071.00,,,,2571.00,2500.00,,,,1419.00,,,603.00,792.00
84,2020-02-29,A,,1168.00,,,,,,,,,464.00,,,,
84,2020-02-29,B,,1998.00,,,,,,,,,555.00,,,,
84,2020-02-29,C,,866.00,,,,,,,,,189.00,,,,
84,2020-02-29,D,,423.00,,,,,,,,,55.00,,,,
84,2020-02-29,E,,616.00,,,,,,,,,155.00,,,,
93,2020-02-29,0,6.00,3991.00,2.00,4.00,2.00,2021.00,1969.00,2.00,,,933.00,,,367.00,561.00
93,2020-02-29,A,,918.00,,,,,,,,,275.00,,,,
93,2020-02-29,B,1.00,1370.00,1.00,,,,,,,,331.00,,,,
93,2020-02-29,C,3.00,803.00,1.00,,,,,,,,130.00,,,,
93,2020-02-29,D,2.00,331.00,,,,,,,,,64.00,,,,
93,2020-02-29,E,,569.00,,,,,,,,,109.00,,,,
94,2020-02-29,0,5.00,193.00,,2.00,3.00,108.00,85.00,,,,48.00,,,17.00,30.00
94,2020-02-29,A,1.00,34.00,,,,,,,,,8.00,,,,
94,2020-02-29,B,2.00,70.00,,,,,,,,,17.00,,,,
94,2020-02-29,C,2.00,48.00,,,,,,,,,12.00,,,,
94,2020-02-29,D,,17.00,,,,,,,,,3.00,,,,
94,2020-02-29,E,,24.00,,,,,,,,,7.00,,,,
01,2020-03-01,0,,229.00,,,,105.00,124.00,,,,,,,,
01,2020-03-01,A,,64.00,,,,,,,,,,,,,
01,2020-03-01,B,,85.00,,,,,,,,,,,,,
01,2020-03-01,C,,41.00,,,,,,,,,,,,,
01,2020-03-01,D,,19.00,,,,,,,,,,,,,
01,2020-03-01,E,,20.00,,,,,,,,,,,,,
02,2020-03-01,0,,,,,,,,,,,114.00,,,42.00,72.00
02,2020-03-01,A,,,,,,,,,,,31.00,,,,
02,2020-03-01,B,,,,,,,,,,,38.00,,,,
02,2020-03-01,C,,,,,,,,,,,23.00,,,,
02,2020-03-01,D,,,,,,,,,,,7.00,,,,
02,2020-03-01,E,,,,,,,,,,,15.00,,,,
03,2020-03-01,0,,238.00,,,,117.00,121.00,,,,,,,,
03,2020-03-01,A,,85.00,,,,,,,,,,,,,
03,2020-03-01,B,,96.00,,,,,,,,,,,,,
03,2020-03-01,C,,34.00,,,,,,,,,,,,,
03,2020-03-01,D,,15.00,,,,,,,,,,,,,
03,2020-03-01,E,,8.00,,,,,,,,,,,,,
04,2020-03-01,0,,514.00,,,,282.00,232.00,,,,,,,,
04,2020-03-01,A,,133.00,,,,,,,,,,,,,
04,2020-03-01,B,,209.00,,,,,,,,,,,,,
04,2020-03-01,C,,100.00,,,,,,,,,,,,,
04,2020-03-01,D,,30.00,,,,,,,,,,,,,
04,2020-03-01,E,,42.00,,,,,,,,,,,,,
06,2020-03-01,0,,150.00,,,,90.00,60.00,,,,,,,,
06,2020-03-01,A,,68.00,,,,,,,,,,,,,
06,2020-03-01,B,,63.00,,,,,,,,,,,,,
06,2020-03-01,C,,9.00,,,,,,,,,,,,,
06,2020-03-01,D,,4.00,,,,,,,,,,,,,
06,2020-03-01,E,,6.00,,,,,,,,,,,,,
07,2020-03-01,0,,16.00,,,,8.00,8.00,,,,,,,,
07,2020-03-01,A,,1.00,,,,,,,,,,,,,
07,2020-03-01,B,,10.00,,,,,,,,,,,,,
07,2020-03-01,C,,4.00,,,,,,,,,,,,,
07,2020-03-01,D,,1.00,,,,,,,,,,,,,
07,2020-03-01,E,,,,,,,,,,,,,,,
08,2020-03-01,0,,33.00,,,,20.00,13.00,,,,,,,,
08,2020-03-01,A,,7.00,,,,,,,,,,,,,
08,2020-03-01,B,,13.00,,,,,,,,,,,,,
08,2020-03-01,C,,8.00,,,,,,,,,,,,,
08,2020-03-01,D,,4.00,,,,,,,,,,,,,
08,2020-03-01,E,,1.00,,,,,,,,,,,,,
11,2020-03-01,0,,6599.00,,,,3429.00,3169.00,,,,2586.00,,,1173.00,1406.00
11,2020-03-01,A,,1782.00,,,,,,,,,1022.00,,,,
11,2020-03-01,B,,2810.00,,,,,,,,,952.00,,,,
11,2020-03-01,C,,1102.00,,,,,,,,,343.00,,,,
11,2020-03-01,D,,319.00,,,,,,,,,88.00,,,,
11,2020-03-01,E,,586.00,,,,,,,,,150.00,,,,
24,2020-03-01,0,,1417.00,,,,751.00,665.00,,,,485.00,,,220.00,265.00
24,2020-03-01,A,,278.00,,,,,,,,,170.00,,,,
24,2020-03-01,B,,562.00,,,,,,,,,218.00,,,,
24,2020-03-01,C,,278.00,,,,,,,,,55.00,,,,
24,2020-03-01,D,,96.00,,,,,,,,,15.00,,,,
24,2020-03-01,E,,203.00,,,,,,,,,26.00,,,,
27,2020-03-01,0,7.00,2036.00,7.00,3.00,4.00,1084.00,952.00,3.00,4.00,,449.00,,,213.00,227.00
27,2020-03-01,A,,414.00,,,,,,,,,148.00,,,,
27,2020-03-01,B,2.00,746.00,2.00,,,,,,,,175.00,,,,
27,2020-03-01,C,1.00,380.00,1.00,,,,,,,,72.00,,,,
27,2020-03-01,D,2.00,184.00,2.00,,,,,,,,15.00,,,,
27,2020-03-01,E,2.00,312.00,2.00,,,,,,,,29.00,,,,
28,2020-03-01,0,,1945.00,,,,987.00,955.00,,,,774.00,,,334.00,440.00
28,2020-03-01,A,,430.00,,,,,,,,,274.00,,,,
28,2020-03-01,B,,705.00,,,,,,,,,306.00,,,,
28,2020-03-01,C,,385.00,,,,,,,,,114.00,,,,
28,2020-03-01,D,,143.00,,,,,,,,,28.00,,,,
28,2020-03-01,E,,282.00,,,,,,,,,52.00,,,,
32,2020-03-01,0,8.00,3014.00,3.00,6.00,2.00,1570.00,1443.00,3.00,,,1232.00,,,537.00,695.00
32,2020-03-01,A,2.00,766.00,2.00,,,,,,,,492.00,,,,
32,2020-03-01,B,4.00,1213.00,,,,,,,,,521.00,,,,
32,2020-03-01,C,2.00,478.00,1.00,,,,,,,,143.00,,,,
32,2020-03-01,D,,220.00,,,,,,,,,37.00,,,,
32,2020-03-01,E,,337.00,,,,,,,,,37.00,,,,
44,2020-03-01,0,,3346.00,,,,1693.00,1652.00,,,,1196.00,,,521.00,674.00
44,2020-03-01,A,,783.00,,,,,,,,,414.00,,,,
44,2020-03-01,B,,1256.00,,,,,,,,,467.00,,,,
44,2020-03-01,C,,577.00,,,,,,,,,183.00,,,,
44,2020-03-01,D,,246.00,,,,,,,,,38.00,,,,
44,2020-03-01,E,,484.00,,,,,,,,,92.00,,,,
52,2020-03-01,0,9.00,1532.00,,4.00,5.00,811.00,721.00,,,,696.00,,,306.00,390.00
52,2020-03-01,A,2.00,315.00,,,,,,,,,225.00,,,,
52,2020-03-01,B,4.00,598.00,,,,,,,,,244.00,,,,
52,2020-03-01,C,2.00,273.00,,,,,,,,,110.00,,,,
52,2020-03-01,D,1.00,118.00,,,,,,,,,33.00,,,,
52,2020-03-01,E,,228.00,,,,,,,,,81.00,,,,
53,2020-03-01,0,,1741.00,,,,936.00,805.00,,,,601.00,,,273.00,328.00
53,2020-03-01,A,,365.00,,,,,,,,,192.00,,,,
53,2020-03-01,B,,666.00,,,,,,,,,233.00,,,,
53,2020-03-01,C,,334.00,,,,,,,,,92.00,,,,
53,2020-03-01,D,,132.00,,,,,,,,,30.00,,,,
53,2020-03-01,E,,244.00,,,,,,,,,54.00,,,,
75,2020-03-01,0,1.00,3437.00,,1.00,,1751.00,1685.00,,,,1675.00,,,711.00,964.00
75,2020-03-01,A,,594.00,,,,,,,,,542.00,,,,
75,2020-03-01,B,,1338.00,,,,,,,,,646.00,,,,
75,2020-03-01,C,1.00,637.00,,,,,,,,,250.00,,,,
75,2020-03-01,D,,296.00,,,,,,,,,78.00,,,,
75,2020-03-01,E,,571.00,,,,,,,,,158.00,,,,
